item_id,authors,title,venue,year
521904,"['Abhinav Joshi', 'Areeb Ahmad', 'Umang Pandey', 'Ashutosh Modi']",ScriptWorld: Text Based Environment for Learning Procedural Knowledge.,IJCAI,2023
521905,"['Jingyi Ju', 'Buzhen Huang', 'Chen Zhu', 'Zhihao Li', 'Yangang Wang']",Physics-Guided Human Motion Capture with Pose Probability Modeling.,IJCAI,2023
521906,['Dimitri Justeau-Allaire'],AI and Decision Support for Sustainable Socio-Ecosystems.,IJCAI,2023
521907,"['Kumara Kahatapitiya', 'Michael S. Ryoo']",SWAT: Spatial Structure Within and Among Tokens.,IJCAI,2023
521908,"['Emmanouil Karystinaios', 'Francesco Foscarin', 'Gerhard Widmer']",Musical Voice Separation as Link Prediction: Modeling a Musical Perception Task as a Multi-Trajectory Tracking Problem.,IJCAI,2023
521909,"['Hannes Kath', 'Thiago S. Gouvêa', 'Daniel Sonntag']",A Human-in-the-Loop Tool for Annotating Passive Acoustic Monitoring Datasets.,IJCAI,2023
521910,"['Michael Katz 0001', 'Junkyu Lee 0001']",K∗ Search over Orbit Space for Top-k Planning.,IJCAI,2023
521911,"['Joshua Kavner', 'Reshef Meir', 'Francesca Rossi 0001', 'Lirong Xia']",Convergence in Multi-Issue Iterative Voting under Uncertainty.,IJCAI,2023
521912,"['Yasushi Kawase', 'Hanna Sumita', 'Yu Yokoi']",Random Assignment of Indivisible Goods under Constraints.,IJCAI,2023
521913,"['Kiarash Kazari', 'Ezzeldin Shereen', 'György Dán']",Decentralized Anomaly Detection in Cooperative Multi-Agent Reinforcement Learning.,IJCAI,2023
521914,"['Wenjun Ke', 'Zongkai Tian', 'Qi Liu 0056', 'Peng Wang 0004', 'Jinhua Gao', 'Rui Qi']",Towards Incremental NER Data Augmentation via Syntactic-aware Insertion Transformer.,IJCAI,2023
521915,"['Eoin M. Kenny', 'Eoin Delaney', 'Mark T. Keane']",Advancing Post-Hoc Case-Based Explanation with Feature Highlighting.,IJCAI,2023
521916,"['Sarah Keren', 'David Wies', 'Sara Bernardini']",Helpful Information Sharing for Partially Informed Planning Agents.,IJCAI,2023
521917,"['Misaal Khan', 'Shivang Agarwal', 'Mayank Vatsa', 'Richa Singh 0001', 'Kuldeep Singh']",NutriAI: AI-Powered Child Malnutrition Assessment in Low-Resource Environments.,IJCAI,2023
521918,"['Mehrdad Khatir', 'Nurendra Choudhary', 'Sutanay Choudhury', 'Khushbu Agarwal', 'Chandan K. Reddy']",A Unification Framework for Euclidean and Hyperbolic Graph Neural Networks.,IJCAI,2023
521919,"['Adel Khorramrouz', 'Sujan Dutta', 'Ashiqur R. KhudaBukhsh']","For Women, Life, Freedom: A Participatory AI-Based Social Web Analysis of a Watershed Moment in Iran&apos;s Gender Struggles.",IJCAI,2023
521920,"['Chan Kim', 'JaeKyung Cho', 'Christophe Bobda', 'Seung-Woo Seo', 'Seong-Woo Kim']",SeRO: Self-Supervised Reinforcement Learning for Recovery from Out-of-Distribution Situations.,IJCAI,2023
521921,"['Valerie King', 'Alex Thomo', 'Quinton Yong']",Computing (1+epsilon)-Approximate Degeneracy in Sublinear Time.,IJCAI,2023
521922,"['Sarah Eve Kinsey', 'Jack Wolf', 'Nalini Saligram', 'Varun Ramesan', 'Meeta Walavalkar', 'Nidhi Jaswal', 'Sandhya Ramalingam', 'Arunesh Sinha', 'Thanh Hong Nguyen']",Building a Personalized Messaging System for Health Intervention in Underprivileged Regions Using Reinforcement Learning.,IJCAI,2023
521923,"['Markus Kirchweger', 'Tomás Peitl', 'Stefan Szeider']",Co-Certificate Learning with SAT Modulo Symmetries.,IJCAI,2023
521924,"['David Klaska', 'Antonín Kucera 0001', 'Martin Kurecka', 'Vít Musil', 'Petr Novotný 0001', 'Vojtech Rehák']",Synthesizing Resilient Strategies for Infinite-Horizon Objectives in Multi-Agent Systems.,IJCAI,2023
521925,"['David Klaska', 'Antonín Kucera 0001', 'Vít Musil', 'Vojtech Rehák']",Mean Payoff Optimization for Systems of Periodic Service and Maintenance.,IJCAI,2023
521926,"['Astrid Klipfel', 'Yaël Frégier', 'Adlane Sayede', 'Zied Bouraoui']",Unified Model for Crystalline Material Generation.,IJCAI,2023
521927,"['Astrid Klipfel', 'Yaël Frégier', 'Adlane Sayede', 'Zied Bouraoui']",Optimized Crystallographic Graph Generation for Material Science.,IJCAI,2023
521928,"['Harsha Kokel', 'Junkyu Lee 0001', 'Michael Katz 0001', 'Kavitha Srinivas', 'Shirin Sohrabi']",Action Space Reduction for Planning Domains.,IJCAI,2023
521931,"['Wietze Koops', 'Nils Jansen 0001', 'Sebastian Junges', 'Thiago D. Simão']",Recursive Small-Step Multi-Agent A* for Dec-POMDPs.,IJCAI,2023
521933,"['James Kotary', 'My H. Dinh', 'Ferdinando Fioretto']",Backpropagation of Unrolled Solvers with Folded Optimization.,IJCAI,2023
521934,"['James Kotary', 'Vincenzo Di Vito', 'Ferdinando Fioretto']",Differentiable Model Selection for Ensemble Learning.,IJCAI,2023
521935,"['Ziyi Kou', 'Shichao Pei', 'Yijun Tian 0001', 'Xiangliang Zhang 0001']",Character As Pixels: A Controllable Prompt Adversarial Attacking Framework for Black-Box Text Guided Image Generation Models.,IJCAI,2023
521936,['Panagiotis Kouvaros'],Towards Formal Verification of Neuro-symbolic Multi-agent Systems.,IJCAI,2023
521937,"['Vojtech Kovarík', 'Caspar Oesterheld', 'Vincent Conitzer']",Game Theory with Simulation of Other Players.,IJCAI,2023
521938,"['Vojtech Kovarík', 'Martin Schmid', 'Neil Burch', 'Michael Bowling', 'Viliam Lisý']",Rethinking Formal Models of Partially Observable Multiagent Decision Making (Extended Abstract).,IJCAI,2023
521939,"['Kshitiz', 'Sonu Shreshtha', 'Ramy Mounir', 'Mayank Vatsa', 'Richa Singh 0001', 'Saket Anand', 'Sudeep Sarkar', 'Sevaram Mali Parihar']",Long-term Monitoring of Bird Flocks in the Wild.,IJCAI,2023
521940,"['Atharva Kulkarni', 'Raya Das', 'Ravi S. Srivastava', 'Tanmoy Chakraborty 0002']",Learning and Reasoning Multifaceted and Longitudinal Data for Poverty Estimates and Livelihood Capabilities of Lagged Regions in Rural India.,IJCAI,2023
521941,"['Pascal Kunz', 'Hendrik Molter', 'Meirav Zehavi']",In Which Graph Structures Can We Efficiently Find Temporally Disjoint Paths and Walks?,IJCAI,2023
521942,['Ondrej Kuzelka'],Counting and Sampling Models in First-Order Logic.,IJCAI,2023
521943,"['Shenqi Lai', 'Xi Du', 'Jia Guo', 'Kaipeng Zhang']",RaMLP: Vision MLP via Region-aware Mixing.,IJCAI,2023
521944,"['Jinxiang Lai', 'Siqian Yang', 'Junhong Zhou', 'Wenlong Wu', 'Xiaochen Chen', 'Jun Liu', 'Bin-Bin Gao', 'Chengjie Wang']",Clustered-patch Element Connection for Few-shot Learning.,IJCAI,2023
521945,"['Leonardo Lamanna 0001', 'Mohamadreza Faridghasemnia', 'Alfonso Gerevini', 'Alessandro Saetti', 'Alessandro Saffiotti', 'Luciano Serafini', 'Paolo Traverso']",Learning to Act for Perceiving in Partially Unknown Environments.,IJCAI,2023
521946,"['Matthias Lanzinger', 'Markus Nissl', 'Emanuel Sallinger', 'Przemyslaw Andrzej Walega']",Temporal Datalog with Existential Quantification.,IJCAI,2023
521947,"['Matthias Lanzinger', 'Stefano Sferrazza', 'Georg Gottlob']",MV-Datalog+/-: Effective Rule-based Reasoning with Uncertain Observations (Extended Abstract).,IJCAI,2023
521948,"['Anna L. D. Latour', 'Arunabha Sen', 'Kuldeep S. Meel']",Solving the Identifying Code Set Problem with Grouped Independent Support.,IJCAI,2023
521949,"['Phuong Quynh Le', 'Meike Nauta', 'Van Bach Nguyen', 'Shreyasi Pathak', 'Jörg Schlötterer', 'Christin Seifert']",Benchmarking eXplainable AI - A Survey on Available Toolkits and Open Challenges.,IJCAI,2023
521950,"['Dong Won Lee 0007', 'Yubin Kim', 'Rosalind W. Picard', 'Cynthia Breazeal', 'Hae Won Park']",MultiPar-T: Multiparty-Transformer for Capturing Contingent Behaviors in Group Conversations.,IJCAI,2023
521951,"['Junho Lee', 'Hyeonho Song', 'Dongjoon Lee', 'Sundong Kim', 'Jisoo Sim', 'Meeyoung Cha', 'Kyung-Ryul Park']",Machine Learning Driven Aid Classification for Sustainable Development.,IJCAI,2023
521952,"['Sander J. J. Leemans', 'Fabrizio Maria Maggi', 'Marco Montali']",Finite-Trace Analysis of Stochastic Systems with Silent Transitions (Extended Abstract).,IJCAI,2023
521953,"['Pengcheng Lei', 'Faming Fang', 'Guixu Zhang', 'Ming Xu']",Deep Unfolding Convolutional Dictionary Model for Multi-Contrast MRI Super-resolution and Reconstruction.,IJCAI,2023
521954,"['Tao Lei', 'Rui Sun', 'Xuan Wang', 'Yingbo Wang', 'Xi He', 'Asoke K. Nandi']",CiT-Net: Convolutional Neural Networks Hand in Hand with Vision Transformers for Medical Image Segmentation.,IJCAI,2023
521956,"['Hao-Tian Li', 'Tong Wei 0001', 'Hao Yang 0015', 'Kun Hu', 'Chong Peng', 'Li-Bo Sun', 'Xun-Liang Cai', 'Min-Ling Zhang']",Stochastic Feature Averaging for Learning with Long-Tailed Noisy Labels.,IJCAI,2023
521957,"['Zelin Li', 'Dan Zeng 0002', 'Xiao Yan 0002', 'Qiaomu Shen', 'Bo Tang 0016']",Analyzing and Combating Attribute Bias for Face Restoration.,IJCAI,2023
521958,"['George Z. Li', 'Dung Nguyen 0002', 'Anil Vullikanti']",Differentially Private Partial Set Cover with Applications to Facility Location.,IJCAI,2023
521959,"['Xiang Li', 'Lei Wu 0002', 'Changshuo Wang 0003', 'Lei Meng', 'Xiangxu Meng']",Compositional Zero-Shot Artistic Font Synthesis.,IJCAI,2023
521960,"['Haobin Li', 'Yunfan Li 0003', 'Mouxing Yang', 'Peng Hu 0002', 'Dezhong Peng', 'Xi Peng 0001']",Incomplete Multi-view Clustering via Prototype-based Imputation.,IJCAI,2023
521961,"['Zinuo Li', 'Xuhang Chen 0002', 'Shuqiang Wang', 'Chi-Man Pun']",A Large-Scale Film Style Dataset for Learning Multi-frequency Driven Film Enhancement.,IJCAI,2023
521962,"['Peizheng Li', 'Shuxiao Ding', 'Xieyuanli Chen', 'Niklas Hanselmann', 'Marius Cordts', 'Juergen Gall']",PowerBEV: A Powerful Yet Lightweight Framework for Instance Prediction in Bird&apos;s-Eye View.,IJCAI,2023
521963,"['Zuchao Li', 'Xingyi Guo', 'Letian Peng', 'Lefei Zhang', 'Hai Zhao 0001']",iRe2f: Rethinking Effective Refinement in Language Structure Prediction via Efficient Iterative Retrospecting and Reasoning.,IJCAI,2023
521964,"['Hao Li 0073', 'Peng Jin 0001', 'Zesen Cheng', 'Songyang Zhang', 'Kai Chen 0026', 'Zhennan Wang', 'Chang Liu', 'Jie Chen 0001']",TG-VQA: Ternary Game of Video Question Answering.,IJCAI,2023
521965,"['Chunxiao Li', 'Xuejing Kang', 'Anlong Ming']",WBFlow: Few-shot White Balance for sRGB Images via Reversible Neural Flows.,IJCAI,2023
521966,"['Jian Li 0040', 'Yong Liu 0018']",Towards Sharp Analysis for Distributed Learning with Random Features.,IJCAI,2023
521967,"['Xinzhe Li', 'Ming Liu', 'Shang Gao', 'Wray L. Buntine']",A Survey on Out-of-Distribution Evaluation of Neural NLP Models.,IJCAI,2023
521968,"['Ling Li', 'Dong Liang 0008', 'Yuanhang Gao', 'Sheng-Jun Huang', 'Songcan Chen']",ALL-E: Aesthetics-guided Low-light Image Enhancement.,IJCAI,2023
521969,"['Yinchuan Li', 'Zhigang Li', 'Wenqian Li', 'Yunfeng Shao 0001', 'Yan Zheng 0002', 'Jianye Hao']",Generative Flow Networks for Precise Reward-Oriented Active Learning on Graphs.,IJCAI,2023
521970,"['Shuolin Li', 'Chu-Min Li', 'Mao Luo', 'Jordi Coll', 'Djamal Habet', 'Felip Manyà']",A New Variable Ordering for In-processing Bounded Variable Elimination in SAT Solvers.,IJCAI,2023
521971,"['Tianlin Li', 'Zhiming Li', 'Anran Li', 'Mengnan Du', 'Aishan Liu', 'Qing Guo', 'Guozhu Meng', 'Yang Liu 0003']",Fairness via Group Contribution Matching.,IJCAI,2023
521972,"['Zihao Li 0002', 'Shengxin Liu', 'Xinhang Lu', 'Biaoshuai Tao']",Truthful Fair Mechanisms for Allocating Mixed Divisible and Indivisible Goods.,IJCAI,2023
521973,"['Wenbo Li 0002', 'Xin Lu', 'Shengju Qian', 'Jiangbo Lu']",On Efficient Transformer-Based Image Pre-training for Low-Level Vision.,IJCAI,2023
521974,"['Peiying Li', 'Yongchang Liu', 'Shikui Tu', 'Lei Xu 0001']",GLPocket: A Multi-Scale Representation Learning Approach for Protein Binding Site Prediction.,IJCAI,2023
521975,"['Mingsong Li', 'Yikun Liu', 'Tao Xiao', 'Yuwen Huang', 'Gongping Yang']",Local-Global Transformer Enhanced Unfolding Network for Pan-sharpening.,IJCAI,2023
521976,"['Yiduo Li', 'Shiyi Qi', 'Zhe Li', 'Zhongwen Rao', 'Lujia Pan', 'Zenglin Xu']",SMARTformer: Semi-Autoregressive Transformer with Efficient Integrated Window Attention for Long Time Series Forecasting.,IJCAI,2023
521977,"['Lening Li', 'Hazhar Rahmani', 'Jie Fu']",Probabilistic Planning with Prioritized Preferences over Temporal Logic Objectives.,IJCAI,2023
521978,"['Yang Li', 'Liangliang Shi', 'Junchi Yan']",IID-GAN: an IID Sampling Perspective for Regularizing Mode Collapse.,IJCAI,2023
521979,"['Guanxin Li', 'Jingang Shi', 'Yuan Zong', 'Fei Wang', 'Tian Wang', 'Yihong Gong']",Learning Attention from Attention: Efficient Self-Refinement Transformer for Face Super-Resolution.,IJCAI,2023
521980,"['Yike Li', 'Yunzhe Tian', 'Endong Tong', 'Wenjia Niu', 'Jiqiang Liu']",Robust Reinforcement Learning via Progressive Task Sequence.,IJCAI,2023
521981,"['Wenjun Li', 'Pradeep Varakantham', 'Dexun Li']",Generalization through Diversity: Improving Unsupervised Environment Design.,IJCAI,2023
521982,"['Haoyang Li', 'Xin Wang 0019', 'Wenwu Zhu 0001']",Curriculum Graph Machine Learning: A Survey.,IJCAI,2023
521983,"['Zan Li', 'Wencheng Wang', 'Fei Hou']",Image Composition with Depth Registration.,IJCAI,2023
521984,"['Bingbing Li', 'Zigeng Wang', 'Shaoyi Huang', 'Mikhail A. Bragin', 'Ji Li 0006', 'Caiwen Ding']",Towards Lossless Head Pruning through Automatic Peer Distillation for Language Models.,IJCAI,2023
521985,"['Zhe Li', 'Yaohua Wang', 'Zhanshan Li']",A Bitwise GAC Algorithm for Alldifferent Constraints.,IJCAI,2023
521986,"['Xuewei Li 0003', 'Tao Wu', 'Zhongang Qi', 'Gaoang Wang', 'Ying Shan', 'Xi Li 0001']",SGAT4PASS: Spherical Geometry-Aware Transformer for PAnoramic Semantic Segmentation.,IJCAI,2023
521987,"['Zhili Li', 'Yiqun Xie', 'Xiaowei Jia']",Confidence-based Self-Corrective Learning: An Application in Height Estimation Using Satellite LiDAR and Imagery.,IJCAI,2023
521988,"['Chen Li', 'Xinghao Yang', 'Baodi Liu', 'Weifeng Liu 0001', 'Honglong Chen']",Annealing Genetic-based Preposition Substitution for Text Rubbish Example Generation.,IJCAI,2023
521989,"['Xiaofei Li', 'Jiaxin Yang', 'Shuohao Li', 'Jun Lei 0001', 'Jun Zhang 0067', 'Dong Chen']","Locate, Refine and Restore: A Progressive Enhancement Network for Camouflaged Object Detection.",IJCAI,2023
521990,"['Jingyang Li', 'Dengpan Ye', 'Long Tang', 'Chuanxi Chen', 'Shengshan Hu']",Voice Guard: Protecting Voice Privacy with Strong and Imperceptible Adversarial Perturbation in the Time Domain.,IJCAI,2023
521991,"['Zizhuo Li', 'Shihua Zhang', 'Jiayi Ma 0001']",U-Match: Two-view Correspondence Learning with Hierarchy-aware Local Context Aggregation.,IJCAI,2023
521992,"['Xiaofan Li', 'Yachao Zhang', 'Shiran Bian', 'Yanyun Qu', 'Yuan Xie 0006', 'Zhongchao Shi', 'Jianping Fan 0007']",VS-Boost: Boosting Visual-Semantic Association for Generalized Zero-Shot Learning.,IJCAI,2023
521993,"['Zecheng Li', 'Zening Zeng', 'Yuqi Liang', 'Jin-Gang Yu']",Complete Instances Mining for Weakly Supervised Instance Segmentation.,IJCAI,2023
521994,"['Shuang Lian', 'Jiangrong Shen', 'Qianhui Liu', 'Ziming Wang', 'Rui Yan 0005', 'Huajin Tang']",Learnable Surrogate Gradient for Direct Training Spiking Neural Networks.,IJCAI,2023
521995,"['Heng Liang', 'Yucheng Liu', 'Haichao Wang', 'Ziyu Jia']",Teacher Assistant-Based Knowledge Distillation Extracting Multi-level Features on Single Channel Sleep EEG.,IJCAI,2023
521996,"['Jiafeng Liang', 'Yuxin Wang', 'Zekun Wang', 'Ming Liu 0004', 'Ruiji Fu', 'Zhongyuan Wang', 'Bing Qin 0001']",GTR: A Grafting-Then-Reassembling Framework for Dynamic Scene Graph Generation.,IJCAI,2023
521997,"['Xinting Liao', 'Weiming Liu 0005', 'Chaochao Chen 0001', 'Pengyang Zhou', 'Huabin Zhu', 'Yanchao Tan', 'Jun Wang 0020', 'Yue Qi']",HyperFed: Hyperbolic Prototypes Exploration with Consistent Aggregation for Non-IID Data in Federated Learning.,IJCAI,2023
521998,"['Yun-Hsuan Lien', 'Yuan-kui Li', 'Yu-Shuen Wang']",Contrastive Learning and Reward Smoothing for Deep Portfolio Management.,IJCAI,2023
521999,"['Junfan Lin', 'Yuying Zhu 0007', 'Lingbo Liu', 'Yang Liu 0267', 'Guanbin Li', 'Liang Lin']",DenseLight: Efficient Control for Large-scale Traffic Signals with Dense Feedback.,IJCAI,2023
522000,"['Baihan Lin', 'Guillermo A. Cecchi', 'Djallel Bouneffouf 0001']",SupervisorBot: NLP-Annotated Real-Time Recommendations of Psychotherapy Treatment Strategies with Deep Reinforcement Learning.,IJCAI,2023
522001,"['Zuzeng Lin', 'Ailin Huang', 'Zhewei Huang']",Collaborative Neural Rendering Using Anime Character Sheets.,IJCAI,2023
522003,"['Tong Lin 0005', 'Tianliang Xu', 'Amit Zac', 'Sabina Tomkins']",SUSTAINABLESIGNALS: An AI Approach for Inferring Consumer Product Sustainability.,IJCAI,2023
522004,"['Yu Ling', 'Weimin Tan', 'Bo Yan 0001']",Learning Survival Distribution with Implicit Survival Function.,IJCAI,2023
522005,"['Weiming Liu 0005', 'Chaochao Chen 0001', 'Xinting Liao', 'Mengling Hu', 'Jianwei Yin', 'Yanchao Tan', 'Longfei Zheng']",Federated Probabilistic Preference Distribution Modelling with Compactness Co-Clustering for Privacy-Preserving Multi-Domain Recommendation.,IJCAI,2023
522006,['Yang Liu'],The Importance of Human-Labeled Data in the Era of LLMs.,IJCAI,2023
522007,"['Junyi Liu', 'Dawei Cheng', 'Changjun Jiang']",Preventing Attacks in Interbank Credit Rating with Selective-aware Graph Neural Network.,IJCAI,2023
522008,"['Qinqing Liu', 'Fei Dou', 'Meijian Yang', 'Ezana Amdework', 'Guiling Wang', 'Jinbo Bi']",Customized Positional Encoding to Combine Static and Time-varying Data in Robust Representation Learning for Crop Yield Prediction.,IJCAI,2023
522009,"['Chengyi Liu', 'Wenqi Fan', 'Yunqing Liu', 'Jiatong Li', 'Hang Li', 'Hui Liu 0031', 'Jiliang Tang', 'Qing Li 0001']",Generative Diffusion Models on Graphs: Methods and Applications.,IJCAI,2023
522010,"['Bin Liu', 'Jiujun He', 'Ziyuan Li', 'Xiaoyang Huang', 'Xiang Zhang', 'Guosheng Yin']",Interpret ESG Rating&apos;s Impact on the Industrial Chain Using Graph Neural Networks.,IJCAI,2023
522011,"['Luotao Liu', 'Feng Huang', 'Xuan Liu', 'Zhankun Xiong', 'Menglu Li', 'Congzhi Song', 'Wen Zhang 0008']",Multi-view Contrastive Learning Hypergraph Neural Network for Drug-Microbe-Disease Association Prediction.,IJCAI,2023
522012,"['Zhenyu Liu', 'Baotian Hu', 'Zhenran Xu', 'Min Zhang 0005']",PPAT: Progressive Graph Pairwise Attention Network for Event Causality Identification.,IJCAI,2023
522013,"['Yilin Liu', 'Guiyang Luo', 'Quan Yuan 0004', 'Jinglin Li', 'Lei Jin', 'Bo Chen', 'Rui Pan']",GPLight: Grouped Multi-agent Reinforcement Learning for Large-scale Traffic Signal Control.,IJCAI,2023
522014,"['Tong Liu', 'Jing Li 0055', 'Jia Wu 0001', 'Lefei Zhang', 'Shanshan Zhao', 'Jun Chang', 'Jun Wan 0005']",Cross-Domain Facial Expression Recognition via Disentangling Identity Representation.,IJCAI,2023
522015,"['Yonghao Liu', 'Di Liang', 'Mengyu Li', 'Fausto Giunchiglia', 'Ximing Li 0002', 'Sirui Wang', 'Wei Wu', 'Lan Huang 0002', 'Xiaoyue Feng', 'Renchu Guan']",Local and Global: Temporal Question Answering via Information Fusion.,IJCAI,2023
522016,"['Bing Liu', 'Wei Luo 0001', 'Gang Li', 'Jing Huang', 'Bo Yang']",Do We Need an Encoder-Decoder to Model Dynamical Systems on Networks?,IJCAI,2023
522017,"['Zhu Liu', 'Jinyuan Liu 0001', 'Guanyao Wu', 'Long Ma 0002', 'Xin Fan 0001', 'Risheng Liu']",Bi-level Dynamic Learning for Jointly Multi-modality Image Fusion and Beyond.,IJCAI,2023
522018,"['Siting Liu 0002', 'Yuan Pu', 'Peiyu Liao', 'Hongzhong Wu', 'Rui Zhang', 'Zhitang Chen', 'Wenlong Lv', 'Yibo Lin', 'Bei Yu 0001']",FastGR: Global Routing on CPU-GPU with Heterogeneous Task Graph Scheduler (Extended Abstract).,IJCAI,2023
522019,"['Chenghao Liu', 'Xiaoyang Qu', 'Jianzong Wang', 'Jing Xiao 0006']",FedET: A Communication-Efficient Federated Class-Incremental Learning Framework Based on Enhanced Transformer.,IJCAI,2023
522020,"['Xiaodong Liu', 'Weiran Shen']",Auto-bidding with Budget and ROI Constrained Buyers.,IJCAI,2023
522021,"['Jiahao Liu', 'Jiang Wu', 'Jinyu Chen', 'Miao Hu', 'Yipeng Zhou', 'Di Wu 0001']",FedDWA: Personalized Federated Learning with Dynamic Weight Adjustment.,IJCAI,2023
522022,"['Xiangcheng Liu', 'Tianyi Wu', 'Guodong Guo']",Adaptive Sparse ViT: Towards Learnable Adaptive Token Pruning by Fully Exploiting Self-Attention.,IJCAI,2023
522023,"['Bochao Liu', 'Pengju Wang', 'Shikun Li', 'Dan Zeng 0001', 'Shiming Ge']",Model Conversion via Differentially Private Data-Free Distillation.,IJCAI,2023
522024,"['Shiyu Liu', 'Linsen Wei', 'Shaogao Lv', 'Ming Li 0065']",Stability and Generalization of lp-Regularized Stochastic Learning for GCN.,IJCAI,2023
522025,"['Peng Liu', 'Haowei Wang', 'Wei Qiyu']",Bayesian Optimization with Switching Cost: Regret Analysis and Lookahead Variants.,IJCAI,2023
522026,"['Zeyang Liu', 'Lipeng Wan 0003', 'Xue Sui', 'Zhuoran Chen', 'Kewu Sun', 'Xuguang Lan']",Deep Hierarchical Communication Graph in Multi-Agent Reinforcement Learning.,IJCAI,2023
522027,"['Jiaming Liu 0002', 'Yangqiming Wang', 'Tongze Zhang', 'Yulu Fan', 'Qinli Yang', 'Junming Shao']",Open-world Semi-supervised Novel Class Discovery.,IJCAI,2023
522028,"['Xinyuan Liu 0003', 'Hang Xu', 'Bin Chen 0021', 'Qiang Zhao 0005', 'Yike Ma', 'Chenggang Yan 0001', 'Feng Dai']",Sph2Pob: Boosting Object Detection on Spherical Images with Planar Oriented Boxes Methods.,IJCAI,2023
522029,"['Yanbei Liu', 'Yu Zhao', 'Xiao Wang 0017', 'Lei Geng', 'Zhitao Xiao']",Multi-Scale Subgraph Contrastive Learning.,IJCAI,2023
522030,"['Chuang Liu', 'Yibing Zhan', 'Xueqi Ma', 'Liang Ding 0006', 'Dapeng Tao', 'Jia Wu 0001', 'Wenbin Hu']",Gapformer: Graph Transformer with Graph Pooling for Node Classification.,IJCAI,2023
522031,"['Guandu Liu', 'Fangyuan Zhang', 'Tianxiang Pan', 'Jun-Hai Yong', 'Bin Wang 0021']",Low-Confidence Samples Mining for Semi-supervised Object Detection.,IJCAI,2023
522032,"['Chi Liu', 'Tianqing Zhu', 'Sheng Shen', 'Wanlei Zhou 0001']",Towards Robust Gan-Generated Image Detection: A Multi-View Completion Representation.,IJCAI,2023
522033,"['Chuang Liu', 'Yibing Zhan', 'Jia Wu 0001', 'Chang Li', 'Bo Du 0001', 'Wenbin Hu', 'Tongliang Liu', 'Dacheng Tao']","Graph Pooling for Graph Neural Networks: Progress, Challenges, and Opportunities.",IJCAI,2023
522034,"['Quan Liu', 'Yunsong Zhou', 'Hongzi Zhu', 'Shan Chang', 'Minyi Guo']",APR: Online Distant Point Cloud Registration through Aggregated Point Cloud Reconstruction.,IJCAI,2023
522035,['Zbigniew Lonc'],Approximating Fair Division on D-Claw-Free Graphs.,IJCAI,2023
522036,"['Yi Loo', 'Chen Gong', 'Malika Meghjani']",A Hierarchical Approach to Population Training for Human-AI Collaboration.,IJCAI,2023
522037,['Emiliano Lorini'],A Rule-Based Modal View of Causal Reasoning.,IJCAI,2023
522038,"['Xingyu Lu', 'Zhining Liu 0001', 'Yanchu Guan', 'Hongxuan Zhang', 'Chenyi Zhuang', 'Wenqi Ma', 'Yize Tan', 'Jinjie Gu', 'Guannan Zhang']",GreenFlow: A Computation Allocation Framework for Building Environmentally Sound Recommendation System.,IJCAI,2023
522039,"['Menglong Lu', 'Zhen Huang 0006', 'Zhiliang Tian', 'Yunxiang Zhao', 'Xuanyu Fei', 'Dongsheng Li 0001']",Meta-Tsallis-Entropy Minimization: A New Self-Training Approach for Domain Adaptation on Text Classification.,IJCAI,2023
522040,"['Xiaodong Lu', 'Shuo Ji', 'Le Yu 0004', 'Leilei Sun', 'Bowen Du 0001', 'Tongyu Zhu']",Continuous-Time Graph Learning for Cascade Popularity Prediction.,IJCAI,2023
522041,"['Zhuoran Lu', 'Zhuoyan Li', 'Chun-Wei Chiang', 'Ming Yin 0001']",Strategic Adversarial Attacks in AI-assisted Decision Making to Reduce Human Trust and Reliance.,IJCAI,2023
522042,"['Yunan Lu', 'Weiwei Li 0001', 'Xiuyi Jia']",Label Enhancement via Joint Implicit Representation Clustering.,IJCAI,2023
522043,"['Shijie Luo', 'He Li 0006', 'Jianbin Huang']",Dynamic Group Link Prediction in Continuous-Time Interaction Network.,IJCAI,2023
522044,"['Dixin Luo', 'Haoran Cheng', 'Qingbin Li', 'Hongteng Xu']",Coupled Point Process-based Sequence Modeling for Privacy-preserving Network Alignment.,IJCAI,2023
522045,"['Dixin Luo', 'Tingting Yu', 'Hongteng Xu']",Group Sparse Optimal Transport for Sparse Process Flexibility Design.,IJCAI,2023
522046,"['Jipeng Lv', 'Heng Guo 0003', 'Guanying Chen', 'Jinxiu Liang', 'Boxin Shi']",Non-Lambertian Multispectral Photometric Stereo via Spectral Reflectance Decomposition.,IJCAI,2023
522047,['Lingjuan Lyu'],A Pathway Towards Responsible AI Generated Content.,IJCAI,2023
522048,"['Yilin Lyu', 'Xin Liu', 'Mingyang Song', 'Xinyue Wang', 'Yaxin Peng', 'Tieyong Zeng', 'Liping Jing']",Recognizable Information Bottleneck.,IJCAI,2023
522049,"['Wenjun Lyu', 'Haotian Wang 0008', 'Yiwei Song', 'Yunhuai Liu', 'Tian He 0001', 'Desheng Zhang']",A Prediction-and-Scheduling Framework for Efficient Order Transfer in Logistics.,IJCAI,2023
522050,"['Yi-Fan Ma', 'Yali Du 0002', 'Ming Li 0005']",Capturing the Long-Distance Dependency in the Control Flow Graph via Structural-Guided Attention for Bug Localization.,IJCAI,2023
522051,"['Biao Ma', 'Fei Gao', 'Chang Jiang', 'Nannan Wang 0001', 'Gang Xu']",Semantic-Aware Generation of Multi-View Portrait Drawings.,IJCAI,2023
